Date,Customer Acquisition Type,State,Product,Price,Units,Revenue,Delivery Performance,Return,Customer Satisfaction,,,,,,,,,,,
11-02-2018,Organic,South Carolina,Product 5,399,2,798,on-time,no,(2) low,,,,,,,,,,,
11-02-2018,Organic,Tennessee,Product 5,399,5,1995,delayed,no,(4) high,,,,,,,,,,,
12-02-2018,Organic,Tennessee,Product 5,399,3,1197,on-time,no,(2) low,,,,,,,,,,,
12-02-2018,Organic,North Carolina,Product 5,399,2,798,on-time,no,(4) high,,,,,,,,,,,
13-02-2018,Organic,Florida,Product 5,399,5,1995,on-time,no,(3) ok,,,,,,,,,,,
16-02-2018,Organic,Tennessee,Product 5,399,5,1995,on-time,no,(3) ok,,,,,,,,,,,
16-02-2018,Organic,South Carolina,Product 5,399,8,3192,on-time,no,(1) very low,,,,,,,,,,,
18-02-2018,Organic,Florida,Product 5,399,10,3990,delayed,no,(1) very low,,,,,,,,,,,
20-02-2018,Organic,South Carolina,Product 5,399,10,3990,delayed,yes,(5) very high,,,,,,,,,,,
23-02-2018,Organic,Florida,Product 5,399,1,399,on-time,no,(3) ok,,,,,,,,,,,
03-03-2018,Organic,Georgia,Product 5,399,8,3192,on-time,no,(3) ok,,,,,,,,,,,
06-03-2018,Organic,Alabama,Product 5,399,6,2394,on-time,no,(5) very high,,,,,,,,,,,
07-03-2018,Organic,Georgia,Product 5,399,4,1596,on-time,no,(3) ok,,,,,,,,,,,
09-03-2018,Organic,Mississippi,Product 5,399,8,3192,delayed,no,(4) high,,,,,,,,,,,
11-03-2018,Organic,Alabama,Product 5,399,5,1995,on-time,no,(1) very low,,,,,,,,,,,
14-03-2018,Organic,Alabama,Product 5,399,1,399,delayed,no,(4) high,,,,,,,,,,,
14-03-2018,Organic,Alabama,Product 5,399,7,2793,delayed,no,(2) low,,,,,,,,,,,
15-03-2018,Organic,Mississippi,Product 5,399,10,3990,delayed,no,(4) high,,,,,,,,,,,
15-03-2018,Organic,Florida,Product 5,399,2,798,on-time,no,(3) ok,,,,,,,,,,,
22-03-2018,Organic,Tennessee,Product 5,399,6,2394,on-time,no,(3) ok,,,,,,,,,,,
22-03-2018,Organic,Tennessee,Product 5,399,7,2793,delayed,no,(4) high,,,,,,,,,,,
23-03-2018,Organic,Tennessee,Product 5,399,10,3990,delayed,no,(1) very low,,,,,,,,,,,
25-03-2018,Organic,Mississippi,Product 5,399,8,3192,delayed,no,(5) very high,,,,,,,,,,,
26-03-2018,Organic,Georgia,Product 5,399,9,3591,delayed,no,(2) low,,,,,,,,,,,
29-03-2018,Organic,Tennessee,Product 5,399,2,798,delayed,no,(2) low,,,,,,,,,,,
02-04-2018,Organic,Tennessee,Product 5,399,5,1995,on-time,no,(5) very high,,,,,,,,,,,
04-04-2018,Organic,Georgia,Product 5,399,10,3990,on-time,no,(3) ok,,,,,,,,,,,
05-04-2018,Organic,Tennessee,Product 5,399,2,798,on-time,no,(5) very high,,,,,,,,,,,
06-04-2018,Organic,Alabama,Product 5,399,3,1197,on-time,yes,(2) low,,,,,,,,,,,
08-04-2018,Organic,Georgia,Product 5,399,3,1197,on-time,no,(1) very low,,,,,,,,,,,
08-04-2018,Organic,Alabama,Product 5,399,5,1995,on-time,no,(1) very low,,,,,,,,,,,
14-04-2018,Organic,Tennessee,Product 5,399,10,3990,on-time,no,(2) low,,,,,,,,,,,
16-04-2018,Organic,Georgia,Product 5,399,2,798,on-time,no,(4) high,,,,,,,,,,,
17-04-2018,Organic,Georgia,Product 5,399,7,2793,on-time,no,(3) ok,,,,,,,,,,,
22-04-2018,Organic,Mississippi,Product 5,399,5,1995,on-time,no,(3) ok,,,,,,,,,,,
22-04-2018,Organic,Mississippi,Product 5,399,7,2793,on-time,no,(1) very low,,,,,,,,,,,
22-04-2018,Organic,Florida,Product 5,399,7,2793,on-time,no,(5) very high,,,,,,,,,,,
24-04-2018,Organic,Georgia,Product 5,399,1,399,on-time,no,(4) high,,,,,,,,,,,
26-04-2018,Organic,Georgia,Product 5,399,6,2394,on-time,no,(2) low,,,,,,,,,,,
27-04-2018,Organic,North Carolina,Product 5,399,7,2793,on-time,no,(2) low,,,,,,,,,,,
28-04-2018,Organic,North Carolina,Product 5,399,7,2793,on-time,no,(3) ok,,,,,,,,,,,
03-05-2018,Organic,South Carolina,Product 5,399,5,1995,on-time,no,(4) high,,,,,,,,,,,
09-05-2018,Organic,Mississippi,Product 5,399,2,798,delayed,yes,(3) ok,,,,,,,,,,,
09-05-2018,Organic,Georgia,Product 5,399,6,2394,delayed,no,(3) ok,,,,,,,,,,,
17-05-2018,Organic,North Carolina,Product 5,399,5,1995,on-time,no,(4) high,,,,,,,,,,,
22-05-2018,Organic,Georgia,Product 5,399,10,3990,on-time,no,(1) very low,,,,,,,,,,,
25-05-2018,Organic,Alabama,Product 5,399,9,3591,on-time,no,(2) low,,,,,,,,,,,
02-06-2018,Organic,South Carolina,Product 5,399,3,1197,delayed,no,(2) low,,,,,,,,,,,
06-06-2018,Organic,Mississippi,Product 5,399,5,1995,on-time,no,(2) low,,,,,,,,,,,
19-06-2018,Organic,Georgia,Product 5,399,6,2394,delayed,no,(2) low,,,,,,,,,,,
22-06-2018,Organic,Georgia,Product 5,399,3,1197,on-time,no,(3) ok,,,,,,,,,,,
25-06-2018,Organic,Florida,Product 5,399,6,2394,on-time,no,(5) very high,,,,,,,,,,,
26-06-2018,Organic,South Carolina,Product 5,399,9,3591,delayed,no,(4) high,,,,,,,,,,,
26-06-2018,Organic,Tennessee,Product 5,399,8,3192,on-time,no,(5) very high,,,,,,,,,,,
27-06-2018,Organic,South Carolina,Product 5,399,1,399,delayed,no,(3) ok,,,,,,,,,,,
28-06-2018,Organic,South Carolina,Product 5,399,9,3591,on-time,no,(2) low,,,,,,,,,,,
28-06-2018,Organic,Alabama,Product 5,399,2,798,on-time,no,(3) ok,,,,,,,,,,,
03-07-2018,Organic,Tennessee,Product 5,399,2,798,on-time,no,(4) high,,,,,,,,,,,
12-07-2018,Organic,Mississippi,Product 5,399,8,3192,on-time,no,(3) ok,,,,,,,,,,,
30-07-2018,Organic,North Carolina,Product 5,399,1,399,on-time,no,(3) ok,,,,,,,,,,,
30-07-2018,Organic,South Carolina,Product 5,399,10,3990,on-time,no,(2) low,,,,,,,,,,,
30-07-2018,Organic,Alabama,Product 5,399,3,1197,on-time,no,(3) ok,,,,,,,,,,,
01-08-2018,Organic,Mississippi,Product 5,399,10,3990,delayed,no,(1) very low,,,,,,,,,,,
01-08-2018,Organic,Mississippi,Product 5,399,4,1596,on-time,no,(2) low,,,,,,,,,,,
08-08-2018,Organic,Mississippi,Product 5,399,5,1995,on-time,no,(4) high,,,,,,,,,,,
17-08-2018,Organic,South Carolina,Product 5,399,3,1197,on-time,no,(2) low,,,,,,,,,,,
23-08-2018,Organic,Alabama,Product 5,399,7,2793,delayed,yes,(5) very high,,,,,,,,,,,
26-08-2018,Organic,Georgia,Product 5,399,7,2793,delayed,no,(3) ok,,,,,,,,,,,
29-08-2018,Organic,Florida,Product 5,399,5,1995,on-time,yes,(5) very high,,,,,,,,,,,
02-09-2018,Organic,Alabama,Product 5,399,1,399,on-time,yes,(5) very high,,,,,,,,,,,
03-09-2018,Organic,Tennessee,Product 5,399,2,798,delayed,no,(2) low,,,,,,,,,,,
03-09-2018,Organic,Alabama,Product 5,399,4,1596,on-time,yes,(5) very high,,,,,,,,,,,
03-09-2018,Organic,Tennessee,Product 5,399,5,1995,on-time,no,(3) ok,,,,,,,,,,,
07-09-2018,Organic,Florida,Product 5,399,4,1596,on-time,yes,(1) very low,,,,,,,,,,,
08-09-2018,Organic,Florida,Product 5,399,10,3990,on-time,no,(4) high,,,,,,,,,,,
11-09-2018,Organic,Alabama,Product 5,399,8,3192,on-time,yes,(3) ok,,,,,,,,,,,
14-09-2018,Organic,Tennessee,Product 5,399,6,2394,on-time,yes,(3) ok,,,,,,,,,,,
24-09-2018,Organic,South Carolina,Product 5,399,9,3591,on-time,no,(2) low,,,,,,,,,,,
24-09-2018,Organic,Alabama,Product 5,399,5,1995,delayed,no,(3) ok,,,,,,,,,,,
27-09-2018,Organic,Florida,Product 5,399,6,2394,on-time,no,(1) very low,,,,,,,,,,,
28-09-2018,Organic,Tennessee,Product 5,399,9,3591,delayed,yes,(1) very low,,,,,,,,,,,
02-10-2018,Organic,Mississippi,Product 5,399,3,1197,on-time,no,(2) low,,,,,,,,,,,
05-10-2018,Organic,South Carolina,Product 5,399,7,2793,on-time,no,(5) very high,,,,,,,,,,,
11-10-2018,Organic,South Carolina,Product 5,399,5,1995,delayed,no,(4) high,,,,,,,,,,,
11-10-2018,Organic,Mississippi,Product 5,399,7,2793,on-time,no,(3) ok,,,,,,,,,,,
15-10-2018,Organic,South Carolina,Product 5,399,9,3591,on-time,no,(3) ok,,,,,,,,,,,
15-10-2018,Organic,North Carolina,Product 5,399,1,399,on-time,no,(1) very low,,,,,,,,,,,
17-10-2018,Organic,Georgia,Product 5,399,7,2793,delayed,no,(1) very low,,,,,,,,,,,
17-10-2018,Organic,Tennessee,Product 5,399,5,1995,on-time,no,(4) high,,,,,,,,,,,
27-10-2018,Organic,South Carolina,Product 5,399,9,3591,delayed,no,(5) very high,,,,,,,,,,,
01-11-2018,Organic,Georgia,Product 5,399,9,3591,delayed,no,(4) high,,,,,,,,,,,
07-11-2018,Organic,Mississippi,Product 5,399,2,798,on-time,no,(3) ok,,,,,,,,,,,
07-11-2018,Organic,Florida,Product 5,399,1,399,on-time,no,(3) ok,,,,,,,,,,,
24-11-2018,Organic,Alabama,Product 5,399,7,2793,on-time,no,(3) ok,,,,,,,,,,,
24-11-2018,Organic,Florida,Product 5,399,5,1995,delayed,no,(3) ok,,,,,,,,,,,
25-11-2018,Organic,South Carolina,Product 5,399,9,3591,on-time,no,(5) very high,,,,,,,,,,,
01-12-2018,Organic,Alabama,Product 5,399,6,2394,on-time,no,(3) ok,,,,,,,,,,,
01-12-2018,Organic,South Carolina,Product 5,399,3,1197,on-time,no,(3) ok,,,,,,,,,,,
02-12-2018,Organic,Florida,Product 5,399,3,1197,on-time,no,(2) low,,,,,,,,,,,
07-12-2018,Organic,Mississippi,Product 5,399,8,3192,on-time,no,(1) very low,,,,,,,,,,,
09-12-2018,Organic,Florida,Product 5,399,6,2394,delayed,no,(3) ok,,,,,,,,,,,
10-12-2018,Organic,North Carolina,Product 5,399,6,2394,on-time,no,(3) ok,,,,,,,,,,,
15-12-2018,Organic,Alabama,Product 5,399,2,798,on-time,no,(4) high,,,,,,,,,,,
16-12-2018,Organic,Florida,Product 5,399,8,3192,delayed,no,(1) very low,,,,,,,,,,,
16-12-2018,Organic,Mississippi,Product 5,399,3,1197,on-time,no,(4) high,,,,,,,,,,,
17-12-2018,Organic,North Carolina,Product 5,399,2,798,delayed,no,(4) high,,,,,,,,,,,
22-12-2018,Organic,Mississippi,Product 5,399,10,3990,on-time,no,(3) ok,,,,,,,,,,,
29-12-2018,Organic,Tennessee,Product 5,399,2,798,on-time,no,(3) ok,,,,,,,,,,,
30-12-2018,Organic,North Carolina,Product 5,399,7,2793,on-time,no,(3) ok,,,,,,,,,,,
31-12-2018,Organic,Mississippi,Product 5,399,6,2394,delayed,no,(4) high,,,,,,,,,,,
31-12-2018,Organic,South Carolina,Product 5,399,9,3591,on-time,no,(4) high,,,,,,,,,,,
05-01-2019,Organic,Georgia,Product 5,399,10,3990,on-time,no,(2) low,,,,,,,,,,,
05-01-2019,Organic,Tennessee,Product 5,399,4,1596,delayed,no,(3) ok,,,,,,,,,,,
10-01-2019,Organic,North Carolina,Product 5,399,1,399,delayed,no,(4) high,,,,,,,,,,,
12-01-2019,Organic,Tennessee,Product 5,399,1,399,delayed,no,(2) low,,,,,,,,,,,
19-01-2019,Organic,North Carolina,Product 5,399,5,1995,delayed,no,(3) ok,,,,,,,,,,,
21-01-2019,Organic,South Carolina,Product 5,399,5,1995,on-time,no,(5) very high,,,,,,,,,,,
21-01-2019,Organic,Florida,Product 5,399,6,2394,on-time,no,(3) ok,,,,,,,,,,,
29-01-2019,Organic,Georgia,Product 5,399,5,1995,on-time,no,(3) ok,,,,,,,,,,,
29-01-2019,Organic,Georgia,Product 5,399,10,3990,on-time,no,(4) high,,,,,,,,,,,
31-01-2019,Organic,Florida,Product 5,399,9,3591,delayed,no,(4) high,,,,,,,,,,,
31-01-2019,Organic,South Carolina,Product 5,399,9,3591,delayed,no,(4) high,,,,,,,,,,,
02-02-2019,Organic,Alabama,Product 5,399,7,2793,delayed,no,(4) high,,,,,,,,,,,
06-02-2019,Organic,North Carolina,Product 5,399,2,798,on-time,no,(1) very low,,,,,,,,,,,
16-02-2019,Organic,Georgia,Product 5,399,4,1596,on-time,no,(2) low,,,,,,,,,,,
16-02-2019,Organic,Alabama,Product 5,399,1,399,delayed,no,(3) ok,,,,,,,,,,,
19-02-2019,Organic,Georgia,Product 5,399,1,399,on-time,no,(4) high,,,,,,,,,,,
20-02-2019,Organic,South Carolina,Product 5,399,2,798,on-time,no,(4) high,,,,,,,,,,,
21-02-2019,Organic,Florida,Product 5,399,7,2793,on-time,no,(4) high,,,,,,,,,,,
01-03-2019,Organic,South Carolina,Product 5,399,5,1995,on-time,no,(3) ok,,,,,,,,,,,
04-03-2019,Organic,North Carolina,Product 5,399,3,1197,on-time,yes,(3) ok,,,,,,,,,,,
08-03-2019,Organic,Tennessee,Product 5,399,4,1596,on-time,no,(4) high,,,,,,,,,,,
13-03-2019,Organic,Georgia,Product 5,399,1,399,on-time,yes,(4) high,,,,,,,,,,,
13-03-2019,Organic,Alabama,Product 5,399,2,798,delayed,no,(2) low,,,,,,,,,,,
13-03-2019,Organic,Georgia,Product 5,399,1,399,on-time,yes,(3) ok,,,,,,,,,,,
15-03-2019,Organic,Tennessee,Product 5,399,9,3591,on-time,no,(3) ok,,,,,,,,,,,
15-03-2019,Organic,Mississippi,Product 5,399,10,3990,on-time,no,(5) very high,,,,,,,,,,,
15-03-2019,Organic,Tennessee,Product 5,399,1,399,delayed,no,(1) very low,,,,,,,,,,,
16-03-2019,Organic,Mississippi,Product 5,399,2,798,on-time,no,(4) high,,,,,,,,,,,
23-03-2019,Organic,North Carolina,Product 5,399,8,3192,on-time,no,(5) very high,,,,,,,,,,,
26-03-2019,Organic,Florida,Product 5,399,7,2793,delayed,no,(2) low,,,,,,,,,,,
28-03-2019,Organic,Georgia,Product 5,399,1,399,on-time,no,(4) high,,,,,,,,,,,
31-03-2019,Organic,Alabama,Product 5,399,6,2394,on-time,no,(3) ok,,,,,,,,,,,
07-04-2019,Organic,Alabama,Product 5,399,3,1197,on-time,no,(3) ok,,,,,,,,,,,
07-04-2019,Organic,Alabama,Product 5,399,10,3990,delayed,no,(4) high,,,,,,,,,,,
08-04-2019,Organic,South Carolina,Product 5,399,8,3192,delayed,no,(5) very high,,,,,,,,,,,
16-04-2019,Organic,Georgia,Product 5,399,4,1596,on-time,no,(2) low,,,,,,,,,,,
16-04-2019,Organic,Mississippi,Product 5,399,4,1596,delayed,yes,(1) very low,,,,,,,,,,,
17-04-2019,Organic,Mississippi,Product 5,399,5,1995,on-time,no,(5) very high,,,,,,,,,,,
18-04-2019,Organic,Alabama,Product 5,399,3,1197,on-time,no,(2) low,,,,,,,,,,,
22-04-2019,Organic,Georgia,Product 5,399,6,2394,on-time,no,(1) very low,,,,,,,,,,,
23-04-2019,Organic,North Carolina,Product 5,399,7,2793,delayed,no,(2) low,,,,,,,,,,,
28-04-2019,Organic,Alabama,Product 5,399,8,3192,on-time,no,(3) ok,,,,,,,,,,,
29-04-2019,Organic,Alabama,Product 5,399,10,3990,on-time,no,(4) high,,,,,,,,,,,
30-04-2019,Organic,Georgia,Product 5,399,9,3591,on-time,no,(1) very low,,,,,,,,,,,
04-05-2019,Organic,Florida,Product 5,399,6,2394,on-time,no,(3) ok,,,,,,,,,,,
05-05-2019,Organic,Alabama,Product 5,399,2,798,delayed,no,(3) ok,,,,,,,,,,,
18-05-2019,Organic,Mississippi,Product 5,399,6,2394,on-time,no,(3) ok,,,,,,,,,,,
22-05-2019,Organic,Georgia,Product 5,399,10,3990,on-time,yes,(3) ok,,,,,,,,,,,
22-05-2019,Organic,Florida,Product 5,399,2,798,on-time,no,(2) low,,,,,,,,,,,
25-05-2019,Organic,Florida,Product 5,399,8,3192,on-time,no,(4) high,,,,,,,,,,,
25-05-2019,Organic,Florida,Product 5,399,3,1197,on-time,yes,(3) ok,,,,,,,,,,,
29-05-2019,Organic,Tennessee,Product 5,399,9,3591,on-time,no,(4) high,,,,,,,,,,,
29-05-2019,Organic,North Carolina,Product 5,399,1,399,on-time,yes,(5) very high,,,,,,,,,,,
30-05-2019,Organic,South Carolina,Product 5,399,10,3990,on-time,no,(3) ok,,,,,,,,,,,
01-06-2019,Organic,Georgia,Product 5,399,10,3990,delayed,no,(3) ok,,,,,,,,,,,
05-06-2019,Organic,Georgia,Product 5,399,2,798,on-time,no,(3) ok,,,,,,,,,,,
09-06-2019,Organic,Georgia,Product 5,399,3,1197,delayed,yes,(2) low,,,,,,,,,,,
13-06-2019,Organic,Tennessee,Product 5,399,4,1596,on-time,no,(3) ok,,,,,,,,,,,
16-06-2019,Organic,Tennessee,Product 5,399,5,1995,on-time,no,(3) ok,,,,,,,,,,,
20-06-2019,Organic,North Carolina,Product 5,399,3,1197,delayed,no,(2) low,,,,,,,,,,,
22-06-2019,Organic,Tennessee,Product 5,399,7,2793,on-time,no,(2) low,,,,,,,,,,,
24-06-2019,Organic,Georgia,Product 5,399,2,798,on-time,no,(3) ok,,,,,,,,,,,
01-07-2019,Organic,South Carolina,Product 5,399,7,2793,delayed,no,(4) high,,,,,,,,,,,
03-07-2019,Organic,South Carolina,Product 5,399,10,3990,on-time,no,(3) ok,,,,,,,,,,,
04-07-2019,Organic,North Carolina,Product 5,399,4,1596,on-time,no,(5) very high,,,,,,,,,,,
09-07-2019,Organic,Florida,Product 5,399,3,1197,delayed,no,(4) high,,,,,,,,,,,
11-07-2019,Organic,Florida,Product 5,399,9,3591,on-time,no,(3) ok,,,,,,,,,,,
11-07-2019,Organic,North Carolina,Product 5,399,3,1197,on-time,no,(3) ok,,,,,,,,,,,
18-07-2019,Organic,Florida,Product 5,399,10,3990,delayed,no,(2) low,,,,,,,,,,,
22-07-2019,Organic,Alabama,Product 5,399,5,1995,on-time,no,(3) ok,,,,,,,,,,,
27-07-2019,Organic,Mississippi,Product 5,399,10,3990,delayed,yes,(4) high,,,,,,,,,,,
10-08-2019,Organic,North Carolina,Product 5,399,6,2394,on-time,no,(2) low,,,,,,,,,,,
11-08-2019,Organic,Florida,Product 5,399,7,2793,delayed,no,(5) very high,,,,,,,,,,,
12-08-2019,Organic,North Carolina,Product 5,399,3,1197,on-time,yes,(2) low,,,,,,,,,,,
15-08-2019,Organic,Tennessee,Product 5,399,4,1596,delayed,no,(3) ok,,,,,,,,,,,
16-08-2019,Organic,Florida,Product 5,399,8,3192,on-time,no,(3) ok,,,,,,,,,,,
17-08-2019,Organic,Alabama,Product 5,399,2,798,on-time,no,(2) low,,,,,,,,,,,
18-08-2019,Organic,Georgia,Product 5,399,10,3990,on-time,no,(3) ok,,,,,,,,,,,
19-08-2019,Organic,Alabama,Product 5,399,3,1197,on-time,no,(3) ok,,,,,,,,,,,
20-08-2019,Organic,Tennessee,Product 5,399,6,2394,delayed,no,(1) very low,,,,,,,,,,,
24-08-2019,Organic,North Carolina,Product 5,399,2,798,delayed,no,(3) ok,,,,,,,,,,,
01-09-2019,Organic,Georgia,Product 5,399,1,399,delayed,no,(4) high,,,,,,,,,,,
01-09-2019,Organic,Mississippi,Product 5,399,10,3990,on-time,no,(3) ok,,,,,,,,,,,
01-09-2019,Organic,Alabama,Product 5,399,7,2793,delayed,no,(2) low,,,,,,,,,,,
03-09-2019,Organic,Tennessee,Product 5,399,1,399,on-time,no,(4) high,,,,,,,,,,,
03-09-2019,Organic,Alabama,Product 5,399,6,2394,on-time,no,(5) very high,,,,,,,,,,,
04-09-2019,Organic,Mississippi,Product 5,399,2,798,on-time,no,(4) high,,,,,,,,,,,
15-09-2019,Organic,South Carolina,Product 5,399,8,3192,on-time,no,(1) very low,,,,,,,,,,,
25-09-2019,Organic,Tennessee,Product 5,399,2,798,on-time,no,(3) ok,,,,,,,,,,,
25-09-2019,Organic,Georgia,Product 5,399,9,3591,on-time,no,(4) high,,,,,,,,,,,
27-09-2019,Organic,South Carolina,Product 5,399,2,798,on-time,no,(3) ok,,,,,,,,,,,
29-09-2019,Organic,South Carolina,Product 5,399,3,1197,delayed,no,(4) high,,,,,,,,,,,
30-09-2019,Organic,North Carolina,Product 5,399,2,798,delayed,no,(4) high,,,,,,,,,,,
05-10-2019,Organic,Alabama,Product 5,399,7,2793,delayed,no,(4) high,,,,,,,,,,,
07-10-2019,Organic,South Carolina,Product 5,399,2,798,delayed,no,(5) very high,,,,,,,,,,,
08-10-2019,Organic,South Carolina,Product 5,399,7,2793,on-time,no,(3) ok,,,,,,,,,,,
14-10-2019,Organic,North Carolina,Product 5,399,2,798,delayed,no,(4) high,,,,,,,,,,,
16-10-2019,Organic,Florida,Product 5,399,5,1995,on-time,no,(2) low,,,,,,,,,,,
23-10-2019,Organic,Florida,Product 5,399,6,2394,delayed,no,(5) very high,,,,,,,,,,,
25-10-2019,Organic,Tennessee,Product 5,399,10,3990,on-time,no,(3) ok,,,,,,,,,,,
25-10-2019,Organic,Tennessee,Product 5,399,5,1995,on-time,no,(3) ok,,,,,,,,,,,
31-10-2019,Organic,Georgia,Product 5,399,4,1596,on-time,yes,(4) high,,,,,,,,,,,
04-11-2019,Organic,Georgia,Product 5,399,10,3990,on-time,no,(3) ok,,,,,,,,,,,
06-11-2019,Organic,Florida,Product 5,399,10,3990,on-time,no,(4) high,,,,,,,,,,,
13-11-2019,Organic,Tennessee,Product 5,399,2,798,on-time,no,(3) ok,,,,,,,,,,,
15-11-2019,Organic,Mississippi,Product 5,399,6,2394,on-time,yes,(3) ok,,,,,,,,,,,
16-11-2019,Organic,Florida,Product 5,399,5,1995,delayed,no,(2) low,,,,,,,,,,,
19-11-2019,Organic,Georgia,Product 5,399,2,798,on-time,no,(3) ok,,,,,,,,,,,
19-11-2019,Organic,South Carolina,Product 5,399,6,2394,on-time,no,(4) high,,,,,,,,,,,
23-11-2019,Organic,Florida,Product 5,399,1,399,on-time,no,(3) ok,,,,,,,,,,,
24-11-2019,Organic,Tennessee,Product 5,399,3,1197,on-time,no,(4) high,,,,,,,,,,,
24-11-2019,Organic,Tennessee,Product 5,399,8,3192,on-time,no,(4) high,,,,,,,,,,,
25-11-2019,Organic,Alabama,Product 5,399,5,1995,on-time,no,(2) low,,,,,,,,,,,
26-11-2019,Organic,Alabama,Product 5,399,1,399,delayed,no,(3) ok,,,,,,,,,,,
27-11-2019,Organic,North Carolina,Product 5,399,9,3591,on-time,no,(2) low,,,,,,,,,,,
30-11-2019,Organic,Georgia,Product 5,399,5,1995,delayed,yes,(4) high,,,,,,,,,,,
15-12-2019,Organic,Alabama,Product 5,399,7,2793,delayed,no,(2) low,,,,,,,,,,,
15-12-2019,Organic,South Carolina,Product 5,399,10,3990,delayed,no,(2) low,,,,,,,,,,,
19-12-2019,Organic,North Carolina,Product 5,399,4,1596,on-time,no,(4) high,,,,,,,,,,,
21-12-2019,Organic,Alabama,Product 5,399,7,2793,on-time,no,(2) low,,,,,,,,,,,
26-12-2019,Organic,Tennessee,Product 5,399,10,3990,delayed,no,(3) ok,,,,,,,,,,,
30-12-2019,Organic,North Carolina,Product 5,399,7,2793,delayed,no,(3) ok,,,,,,,,,,,
30-12-2019,Organic,Tennessee,Product 5,399,2,798,on-time,no,(2) low,,,,,,,,,,,
03-01-2017,Returning,Florida,Product 1,499,6,2994,delayed,no,(2) low,,,,,,,,,,,
06-01-2017,Returning,North Carolina,Product 1,499,8,3992,on-time,no,(4) high,,,,,,,,,,,
10-01-2017,Returning,South Carolina,Product 1,499,1,499,delayed,no,(4) high,,,,,,,,,,,
13-01-2017,Returning,North Carolina,Product 1,499,6,2994,delayed,no,(3) ok,,,,,,,,,,,
21-01-2017,Returning,South Carolina,Product 1,499,1,499,on-time,no,(3) ok,,,,,,,,,,,
21-01-2017,Returning,Alabama,Product 1,499,7,3493,delayed,no,(3) ok,,,,,,,,,,,
26-01-2017,Returning,Mississippi,Product 1,499,8,3992,on-time,yes,(2) low,,,,,,,,,,,
28-01-2017,Returning,North Carolina,Product 1,499,4,1996,on-time,no,(2) low,,,,,,,,,,,
28-01-2017,Returning,South Carolina,Product 1,499,8,3992,delayed,no,(3) ok,,,,,,,,,,,
05-02-2017,Returning,South Carolina,Product 1,499,4,1996,on-time,no,(3) ok,,,,,,,,,,,
05-02-2017,Returning,South Carolina,Product 1,499,3,1497,delayed,yes,(4) high,,,,,,,,,,,
06-02-2017,Returning,Georgia,Product 1,499,7,3493,delayed,no,(3) ok,,,,,,,,,,,
10-02-2017,Returning,Mississippi,Product 1,499,6,2994,delayed,no,(4) high,,,,,,,,,,,
12-02-2017,Returning,Florida,Product 1,499,9,4491,delayed,no,(5) very high,,,,,,,,,,,
19-02-2017,Returning,Georgia,Product 1,499,6,2994,delayed,no,(3) ok,,,,,,,,,,,
20-02-2017,Returning,South Carolina,Product 1,499,4,1996,on-time,yes,(3) ok,,,,,,,,,,,
25-02-2017,Returning,Mississippi,Product 1,499,5,2495,on-time,no,(2) low,,,,,,,,,,,
28-02-2017,Returning,South Carolina,Product 1,499,5,2495,delayed,no,(3) ok,,,,,,,,,,,
04-03-2017,Returning,Georgia,Product 1,499,10,4990,on-time,no,(4) high,,,,,,,,,,,
06-03-2017,Returning,Florida,Product 1,499,2,998,on-time,no,(1) very low,,,,,,,,,,,
07-03-2017,Returning,South Carolina,Product 1,499,1,499,on-time,no,(5) very high,,,,,,,,,,,
22-03-2017,Returning,South Carolina,Product 1,499,9,4491,on-time,no,(2) low,,,,,,,,,,,
25-03-2017,Returning,South Carolina,Product 1,499,6,2994,delayed,no,(3) ok,,,,,,,,,,,
03-04-2017,Returning,Mississippi,Product 1,499,10,4990,on-time,no,(2) low,,,,,,,,,,,
08-04-2017,Returning,Georgia,Product 1,499,4,1996,on-time,no,(1) very low,,,,,,,,,,,
12-04-2017,Returning,South Carolina,Product 1,499,10,4990,on-time,no,(3) ok,,,,,,,,,,,
13-04-2017,Returning,Florida,Product 1,499,2,998,on-time,no,(3) ok,,,,,,,,,,,
18-04-2017,Returning,North Carolina,Product 1,499,4,1996,on-time,no,(3) ok,,,,,,,,,,,
19-04-2017,Returning,Tennessee,Product 1,499,8,3992,delayed,no,(3) ok,,,,,,,,,,,
20-04-2017,Returning,Mississippi,Product 1,499,10,4990,on-time,no,(3) ok,,,,,,,,,,,
21-04-2017,Returning,Tennessee,Product 1,499,10,4990,delayed,no,(3) ok,,,,,,,,,,,
24-04-2017,Returning,South Carolina,Product 1,499,1,499,on-time,no,(3) ok,,,,,,,,,,,
26-04-2017,Returning,Mississippi,Product 1,499,8,3992,delayed,no,(1) very low,,,,,,,,,,,
26-04-2017,Returning,North Carolina,Product 1,499,9,4491,delayed,yes,(5) very high,,,,,,,,,,,
29-04-2017,Returning,North Carolina,Product 1,499,9,4491,on-time,no,(2) low,,,,,,,,,,,
29-04-2017,Returning,Georgia,Product 1,499,7,3493,delayed,no,(1) very low,,,,,,,,,,,
06-05-2017,Returning,South Carolina,Product 1,499,9,4491,on-time,no,(4) high,,,,,,,,,,,
